imageId,distance(km),imageFraction
C1481221,52598722,0.35939
C1481223,52597663,0.3594
C1481225,52596604,0.35941
C1481227,52595544,0.35941
C1481450,52519805,0.35993
C1481452,52518746,0.35994
C1481454,52517687,0.35995
C1481456,52516627,0.35995
C1481719,52440887,0.36047
C1481721,52439827,0.36048
C1481723,52438768,0.36049
C1481725,52437709,0.3605
C1481948,52361966,0.36102
C1481950,52360906,0.36102
C1481952,52359847,0.36103
C1481954,52358788,0.36104
C1482217,52283043,0.36156
C1482219,52281983,0.36157
C1482221,52280924,0.36158
C1482223,52279864,0.36158
C1482446,52204117,0.36211
C1482448,52203057,0.36212
C1482450,52201998,0.36212
C1482452,52200938,0.36213
C1482715,52125188,0.36266
C1482717,52124128,0.36266
C1482719,52123069,0.36267
C1482721,52122010,0.36268
C1482944,52046256,0.36321
C1482946,52045197,0.36321
C1482948,52044137,0.36322
C1482950,52043078,0.36323
C1483213,51967322,0.36376
C1483215,51966262,0.36377
C1483217,51965203,0.36377
C1483219,51964143,0.36378
C1483440,51889444,0.3643
C1483442,51888385,0.36431
C1483444,51887325,0.36432
C1483446,51886265,0.36433
C1483709,51810505,0.36486
C1483711,51809445,0.36487
C1483713,51808386,0.36487
C1483715,51807326,0.36488
C1483938,51731564,0.36542
C1483940,51730504,0.36542
C1483942,51729445,0.36543
C1483944,51728385,0.36544
C1484207,51652622,0.36598
C1484209,51651562,0.36598
C1484211,51650503,0.36599
C1484213,51649443,0.366
C1484436,51573680,0.36654
C1484438,51572620,0.36654
C1484440,51571560,0.36655
C1484442,51570501,0.36656
C1484705,51494737,0.3671
C1484707,51493677,0.3671
C1484709,51492618,0.36711
C1484711,51491558,0.36712
C1484934,51415795,0.36766
C1484936,51414735,0.36767
C1484938,51413676,0.36768
C1484940,51412616,0.36768
C1485203,51336854,0.36823
C1485205,51335794,0.36823
C1485207,51334734,0.36824
C1485209,51333675,0.36825
C1485432,51257913,0.36879
C1485434,51256854,0.3688
C1485436,51255794,0.36881
C1485438,51254734,0.36882
C1485701,51178974,0.36936
C1485703,51177914,0.36937
C1485705,51176855,0.36938
C1485707,51175795,0.36939
C1485930,51100035,0.36993
C1485932,51098976,0.36994
C1485934,51097916,0.36995
C1485936,51096857,0.36996
C1486159,51021098,0.37051
C1486201,51020038,0.37051
C1486203,51018979,0.37052
C1486205,51017919,0.37053
C1486428,50942160,0.37108
C1486430,50941101,0.37109
C1486432,50940041,0.37109
C1486434,50938982,0.3711
C1486657,50863223,0.37166
C1486659,50862163,0.37166
C1486701,50861104,0.37167
C1486703,50860044,0.37168
C1486926,50784285,0.37223
C1486928,50783225,0.37224
C1486930,50782166,0.37225
C1486932,50781106,0.37226
C1487155,50705346,0.37281
C1487157,50704286,0.37282
C1487159,50703227,0.37283
C1487201,50702167,0.37284
C1487422,50627465,0.37339
C1487424,50626405,0.37339
C1487426,50625346,0.3734
C1487428,50624286,0.37341
C1487651,50548523,0.37397
C1487653,50547463,0.37398
C1487655,50546403,0.37398
C1487657,50545344,0.37399
C1487920,50469578,0.37455
C1487922,50468519,0.37456
C1487924,50467459,0.37457
C1487926,50466399,0.37458
C1488149,50390632,0.37514
C1488151,50389572,0.37515
C1488153,50388512,0.37516
C1488155,50387453,0.37516
C1488418,50311683,0.37573
C1488420,50310623,0.37574
C1488422,50309564,0.37575
C1488424,50308504,0.37575
C1488647,50232732,0.37632
C1488649,50231672,0.37633
C1488651,50230613,0.37634
C1488653,50229553,0.37634
C1488916,50153779,0.37691
C1488918,50152720,0.37692
C1488920,50151660,0.37693
C1488922,50150600,0.37694
C1489145,50074825,0.37751
C1489147,50073765,0.37751
C1489149,50072706,0.37752
C1489151,50071646,0.37753
C1489414,49995656,0.3781
C1489416,49994597,0.37811
C1489418,49993537,0.37812
C1489420,49992477,0.37813
C1489643,49916700,0.3787
C1489645,49915640,0.37871
C1489647,49914580,0.37872
C1489649,49913521,0.37873
C1489912,49837744,0.3793
C1489914,49836684,0.37931
C1489916,49835624,0.37932
C1489918,49834564,0.37933
C1490141,49758787,0.3799
C1490143,49757727,0.37991
C1490145,49756667,0.37992
C1490147,49755608,0.37993
C1490410,49679831,0.38051
C1490412,49678771,0.38052
C1490414,49677711,0.38052
C1490416,49676651,0.38053
C1490639,49600875,0.38111
C1490641,49599815,0.38112
C1490643,49598755,0.38113
C1490645,49597696,0.38114
C1490908,49521920,0.38172
C1490910,49520860,0.38173
C1490912,49519800,0.38174
C1490914,49518740,0.38175
C1491137,49442964,0.38233
C1491139,49441905,0.38234
C1491141,49440845,0.38235
C1491143,49439785,0.38236
C1491404,49365069,0.38293
C1491406,49364009,0.38294
C1491408,49362949,0.38295
C1491410,49361889,0.38296
C1491633,49286113,0.38355
C1491635,49285053,0.38356
C1491637,49283993,0.38356
C1491639,49282933,0.38357
C1491902,49207155,0.38416
C1491904,49206096,0.38417
C1491906,49205036,0.38418
C1491908,49203976,0.38419
C1492131,49128197,0.38478
C1492133,49127137,0.38479
C1492135,49126077,0.3848
C1492137,49125017,0.38481
C1492400,48974511,0.38599
C1492402,48973451,0.386
C1492404,48972391,0.386
C1492406,48971331,0.38601
C1492629,48970271,0.38602
C1492631,48969212,0.38603
C1492633,48968152,0.38604
C1492635,48967092,0.38605
C1492858,48891304,0.38665
C1492900,48890244,0.38665
C1492902,48889184,0.38666
C1492904,48888124,0.38667
C1493127,48812334,0.38727
C1493129,48811274,0.38728
C1493131,48810214,0.38729
C1493133,48809154,0.3873
C1493349,48335153,0.01471
C1493356,48733360,0.3879
C1493358,48732299,0.38791
C1493400,48731239,0.38792
C1493402,48730179,0.38792
C1493625,48654382,0.38853
C1493627,48653321,0.38854
C1493629,48652261,0.38854
C1493631,48651201,0.38855
C1493854,48575400,0.38916
C1493856,48574340,0.38917
C1493858,48573279,0.38918
C1493900,48572219,0.38919
C1494123,48496415,0.38979
C1494125,48495355,0.3898
C1494127,48494294,0.38981
C1494129,48493234,0.38982
C1494354,48416366,0.39044
C1494356,48415306,0.39045
C1494358,48414246,0.39046
C1494621,48338436,0.39107
C1494623,48337376,0.39108
C1494625,48336315,0.39108
C1494627,48335255,0.39109
C1494850,48259443,0.39171
C1494852,48258383,0.39172
C1494854,48257322,0.39172
C1494856,48256262,0.39173
C1495119,48180448,0.39235
C1495121,48179388,0.39236
C1495123,48178328,0.39237
C1495125,48177267,0.39238
C1495346,48102513,0.39299
C1495348,48101452,0.39299
C1495350,48100392,0.393
C1495352,48099332,0.39301
C1495615,48023516,0.39363
C1495617,48022456,0.39364
C1495619,48021395,0.39365
C1495621,48020335,0.39366
C1495844,47944519,0.39428
C1495846,47943458,0.39429
C1495848,47942398,0.3943
C1495850,47941338,0.39431
C1496113,47865521,0.39493
C1496115,47864461,0.39494
C1496117,47863400,0.39495
C1496119,47862340,0.39496
C1496335,48092314,0.00876
C1496342,47786523,0.39558
C1496344,47785463,0.39559
C1496346,47784402,0.3956
C1496348,47783342,0.39561
C1496611,47707525,0.39624
C1496613,47706464,0.39625
C1496615,47705404,0.39626
C1496617,47704344,0.39627
C1496840,47628526,0.3969
C1496842,47627465,0.39691
C1496844,47626405,0.39691
C1496846,47625344,0.39692
C1497109,47549525,0.39756
C1497111,47548465,0.39756
C1497113,47547405,0.39757
C1497115,47546344,0.39758
C1497338,47470524,0.39822
C1497340,47469463,0.39823
C1497342,47468403,0.39824
C1497344,47467342,0.39824
C1497607,47391520,0.39888
C1497609,47390459,0.39889
C1497611,47389399,0.3989
C1497613,47388338,0.39891
C1497836,47312513,0.39955
C1497838,47311453,0.39956
C1497840,47310392,0.39957
C1497842,47309332,0.39957
C1498105,47233503,0.40022
C1498107,47232443,0.40022
C1498109,47231382,0.40023
C1498111,47230322,0.40024
C1498334,47154490,0.40089
C1498336,47153430,0.4009
C1498338,47152369,0.4009
C1498340,47151309,0.40091
C1498603,47075474,0.40156
C1498605,47074413,0.40157
C1498607,47073353,0.40158
C1498609,47072292,0.40159
C1498832,46996454,0.40223
C1498834,46995393,0.40224
C1498836,46994332,0.40225
C1498838,46993272,0.40226
C1499101,46917430,0.40291
C1499103,46916369,0.40292
C1499105,46915309,0.40293
C1499107,46914248,0.40294
C1499328,46839464,0.40358
C1499330,46838403,0.40359
C1499332,46837342,0.4036
C1499334,46836282,0.40361
C1499557,46760434,0.40426
C1499559,46759373,0.40427
C1499601,46758312,0.40428
C1499603,46757251,0.40429
C1499826,46681401,0.40495
C1499828,46680340,0.40496
C1499830,46679279,0.40497
C1499832,46678218,0.40498
C1500055,46602366,0.40564
C1500057,46601305,0.40565
C1500059,46600244,0.40565
C1500101,46599183,0.40566
C1500324,46523329,0.40633
C1500326,46522268,0.40633
C1500328,46521207,0.40634
C1500330,46520146,0.40635
C1500553,46444290,0.40702
C1500555,46443230,0.40703
C1500557,46442169,0.40704
C1500559,46441108,0.40704
C1500822,46365251,0.40771
C1500824,46364190,0.40772
C1500826,46363129,0.40773
C1500828,46362068,0.40774
C1501051,46286211,0.40841
C1501053,46285150,0.40842
C1501055,46284089,0.40843
C1501057,46283028,0.40843
C1501320,46207170,0.40911
C1501322,46206109,0.40911
C1501324,46205048,0.40912
C1501326,46203987,0.40913
C1501337,45785656,0.01553
C1501549,46128129,0.40981
C1501551,46127068,0.40982
C1501553,46126007,0.40983
C1501555,46124946,0.40983
C1501818,46049087,0.41051
C1501820,46048026,0.41052
C1501822,46046965,0.41053
C1501824,46045904,0.41054
C1502047,45970043,0.41122
C1502049,45968982,0.41123
C1502051,45967921,0.41123
C1502053,45966860,0.41124
C1502309,44371514,0.01467
C1502316,45890999,0.41192
C1502318,45889938,0.41193
C1502320,45888877,0.41194
C1502322,45887816,0.41195
C1502545,45811952,0.41263
C1502547,45810891,0.41264
C1502549,45809830,0.41265
C1502551,45808769,0.41266
C1502814,45732903,0.41335
C1502816,45731842,0.41336
C1502818,45730781,0.41337
C1502820,45729720,0.41338
C1503043,45653851,0.41406
C1503045,45652790,0.41407
C1503047,45651729,0.41408
C1503049,45650668,0.41409
C1503310,45575857,0.41477
C1503312,45574796,0.41478
C1503314,45573735,0.41479
C1503316,45572674,0.4148
C1503539,45496798,0.41549
C1503541,45495737,0.4155
C1503543,45494676,0.41551
C1503545,45493615,0.41552
C1503808,45417735,0.41622
C1503810,45416674,0.41623
C1503812,45415613,0.41624
C1503814,45414552,0.41625
C1504037,45338668,0.41694
C1504039,45337607,0.41695
C1504041,45336546,0.41696
C1504043,45335484,0.41697
C1504306,45259597,0.41767
C1504308,45258536,0.41768
C1504310,45257475,0.41769
C1504312,45256413,0.4177
C1504535,45180522,0.4184
C1504537,45179461,0.41841
C1504539,45178400,0.41842
C1504541,45177338,0.41843
C1504804,45101444,0.41914
C1504806,45100383,0.41915
C1504808,45099321,0.41915
C1504810,45098260,0.41916
C1505033,45022363,0.41987
C1505035,45021301,0.41988
C1505037,45020240,0.41989
C1505039,45019178,0.4199
C1505302,44943278,0.42061
C1505304,44942217,0.42062
C1505306,44941155,0.42063
C1505308,44940094,0.42064
C1505531,44864192,0.42135
C1505533,44863131,0.42136
C1505535,44862069,0.42137
C1505537,44861008,0.42138
C1505800,44785105,0.4221
C1505802,44784043,0.42211
C1505804,44782981,0.42212
C1505806,44781920,0.42213
C1506029,44706016,0.42284
C1506031,44704954,0.42285
C1506033,44703893,0.42286
C1506035,44702831,0.42287
C1506258,44626927,0.42359
C1506300,44625865,0.4236
C1506302,44624803,0.42361
C1506304,44623742,0.42362
C1506527,44547837,0.42434
C1506533,44544652,0.42437
C1506756,44468747,0.4251
C1507252,44311629,0.42661
C1507254,44310567,0.42662
C1507256,44309505,0.42663
C1507258,44308444,0.42664
C1507521,44232538,0.42737
C1507523,44231476,0.42738
C1507525,44230414,0.42739
C1507527,44229353,0.4274
C1507750,44153446,0.42813
C1507752,44152384,0.42814
C1507754,44151323,0.42816
C1507756,44150261,0.42817
C1508019,44074353,0.4289
C1508021,44073291,0.42891
C1508023,44072229,0.42892
C1508025,44071168,0.42893
C1508248,43995257,0.42967
C1508250,43994196,0.42968
C1508252,43993134,0.42969
C1508254,43992072,0.4297
C1508517,43916160,0.43045
C1508519,43915098,0.43046
C1508521,43914036,0.43047
C1508523,43912975,0.43048
C1508746,43837059,0.43122
C1508748,43835998,0.43123
C1508750,43834936,0.43125
C1508752,43833874,0.43126
C1509015,43757956,0.432
C1509017,43756894,0.43201
C1509019,43755832,0.43202
C1509021,43754770,0.43204
C1509244,43678849,0.43279
C1509246,43677787,0.4328
C1509248,43676725,0.43281
C1509250,43675663,0.43282
C1509513,43599739,0.43357
C1509515,43598677,0.43358
C1509517,43597615,0.43359
C1509519,43596553,0.4336
C1509742,43520625,0.43436
C1509744,43519563,0.43437
C1509746,43518501,0.43438
C1509748,43517439,0.43439
C1510011,43441508,0.43515
C1510013,43440446,0.43516
C1510015,43439384,0.43517
C1510017,43438322,0.43518
C1510240,43362388,0.43594
C1510242,43361326,0.43596
C1510244,43360264,0.43597
C1510246,43359202,0.43598
C1510509,43283266,0.43674
C1510511,43282204,0.43675
C1510513,43281142,0.43676
C1510515,43280080,0.43677
C1510738,43204142,0.43754
C1510740,43203080,0.43755
C1510742,43202018,0.43756
C1510744,43200956,0.43757
C1511007,43125016,0.43834
C1511009,43123954,0.43836
C1511011,43122892,0.43837
C1511013,43121830,0.43838
C1511234,43046951,0.43914
C1511236,43045889,0.43915
C1511238,43044827,0.43916
C1511240,43043765,0.43917
C1511503,42967823,0.43995
C1511505,42966761,0.43996
C1511507,42965699,0.43997
C1511509,42964636,0.43998
C1511732,42888694,0.44076
C1511734,42887632,0.44077
C1511736,42886570,0.44078
C1511738,42885507,0.44079
C1512001,42809564,0.44157
C1512003,42808502,0.44159
C1512005,42807440,0.4416
C1512007,42806378,0.44161
C1512230,42730433,0.44239
C1512232,42729371,0.4424
C1512234,42728309,0.44241
C1512236,42727247,0.44243
C1512459,42651301,0.44321
C1512501,42650239,0.44322
C1512503,42649177,0.44324
C1512505,42648115,0.44325
C1512728,42572168,0.44404
C1512730,42571106,0.44405
C1512732,42570044,0.44406
C1512734,42568981,0.44407
C1512957,42493033,0.44486
C1512959,42491971,0.44488
C1513001,42490908,0.44489
C1513003,42489846,0.4449
C1513226,42413895,0.44569
C1513228,42412833,0.44571
C1513230,42411771,0.44572
C1513232,42410709,0.44573
C1513455,42334755,0.44653
C1513457,42333692,0.44654
C1513459,42332630,0.44655
C1513501,42331568,0.44656
C1513724,42255611,0.44736
C1513726,42254548,0.44737
C1513728,42253486,0.44739
C1513730,42252423,0.4474
C1513953,42176462,0.4482
C1513955,42175400,0.44821
C1513957,42174337,0.44823
C1513959,42173275,0.44824
C1514222,42097309,0.44905
C1514224,42096247,0.44906
C1514226,42095185,0.44907
C1514228,42094122,0.44908
C1514451,42018152,0.44989
C1514453,42017089,0.4499
C1514455,42016027,0.44991
C1514457,42014964,0.44993
C1514720,41938989,0.45074
C1514722,41937927,0.45075
C1514724,41936864,0.45076
C1514726,41935801,0.45078
C1514949,41859822,0.45159
C1514951,41858759,0.4516
C1514953,41857696,0.45162
C1514955,41856634,0.45163
C1515216,41781712,0.45244
C1515218,41780649,0.45245
C1515220,41779586,0.45246
C1515222,41778524,0.45247
C1515445,41702535,0.4533
C1515447,41701472,0.45331
C1515449,41700410,0.45332
C1515451,41699347,0.45333
C1515714,41623355,0.45416
C1515716,41622292,0.45417
C1515718,41621229,0.45418
C1515720,41620166,0.45419
C1515943,41544170,0.45502
C1515945,41543107,0.45504
C1515947,41542045,0.45505
C1515949,41540982,0.45506
C1516212,41464983,0.45589
C1516214,41463920,0.45591
C1516216,41462857,0.45592
C1516218,41461794,0.45593
C1516441,41385793,0.45677
C1516443,41384730,0.45678
C1516445,41383667,0.45679
C1516447,41382604,0.4568
C1516710,41306601,0.45764
C1516712,41305538,0.45765
C1516714,41304475,0.45767
C1516716,41303412,0.45768
C1516939,41227407,0.45852
C1516941,41226344,0.45853
C1516943,41225281,0.45854
C1516945,41224218,0.45856
C1517208,41148212,0.4594
C1517210,41147149,0.45942
C1517212,41146086,0.45943
C1517214,41145023,0.45944
C1517437,41069015,0.46029
C1517439,41067952,0.4603
C1517441,41066889,0.46031
C1517443,41065826,0.46033
C1517706,40989816,0.46118
C1517708,40988753,0.46119
C1517710,40987690,0.4612
C1517712,40986627,0.46121
C1517935,40910616,0.46207
C1517937,40909553,0.46208
C1517939,40908489,0.4621
C1517941,40907426,0.46211
C1518204,40831413,0.46297
C1518206,40830350,0.46298
C1518208,40829287,0.46299
C1518210,40828224,0.463
C1518433,40752208,0.46387
C1518435,40751145,0.46388
C1518437,40750082,0.46389
C1518439,40749018,0.4639
C1518702,40673000,0.46477
C1518704,40671937,0.46478
C1518706,40670873,0.4648
C1518708,40669810,0.46481
C1518931,40593788,0.46568
C1518933,40592725,0.46569
C1518935,40591662,0.4657
C1518937,40590598,0.46571
C1519158,40515636,0.46658
C1519200,40514573,0.46659
C1519202,40513510,0.4666
C1519204,40512446,0.46661
C1519427,40436417,0.46749
C1519429,40435353,0.4675
C1519431,40434290,0.46751
C1519433,40433226,0.46753
C1519656,40357192,0.46841
C1519658,40356129,0.46842
C1519700,40355066,0.46843
C1519702,40354002,0.46845
C1519925,40277964,0.46933
C1519927,40276900,0.46934
C1519929,40275837,0.46935
C1519931,40274773,0.46937
C1520154,40198730,0.47025
C1520156,40197666,0.47027
C1520158,40196603,0.47028
C1520200,40195539,0.47029
C1520423,40119491,0.47118
C1520425,40118428,0.4712
C1520427,40117364,0.47121
C1520429,40116301,0.47122
C1520652,40040249,0.47212
C1520654,40039185,0.47213
C1520656,40038121,0.47214
C1520658,40037057,0.47215
C1520921,39961001,0.47305
C1520923,39959938,0.47306
C1520925,39958874,0.47308
C1520927,39957810,0.47309
C1521150,39881751,0.47399
C1521152,39880687,0.474
C1521154,39879623,0.47402
C1521156,39878559,0.47403
C1521419,39802497,0.47494
C1521421,39801433,0.47495
C1521423,39800369,0.47496
C1521425,39799305,0.47497
C1521648,39723240,0.47588
C1521650,39722176,0.4759
C1521652,39721112,0.47591
C1521654,39720048,0.47592
C1521917,39643981,0.47683
C1521919,39642917,0.47685
C1521921,39641853,0.47686
C1521923,39640789,0.47687
C1522146,39564720,0.47779
C1522148,39563656,0.4778
C1522150,39562592,0.47782
C1522152,39561528,0.47783
C1522415,39485457,0.47875
C1522417,39484393,0.47876
C1522419,39483329,0.47878
C1522421,39482265,0.47879
C1522644,39406192,0.47971
C1522646,39405128,0.47973
C1522648,39404064,0.47974
C1522650,39403000,0.47975
C1522913,39326925,0.48068
C1522915,39325861,0.48069
C1522917,39324797,0.48071
C1522919,39323733,0.48072
C1523140,39248721,0.48164
C1523142,39247657,0.48165
C1523144,39246593,0.48166
C1523146,39245529,0.48168
C1523409,39169450,0.48261
C1523411,39168386,0.48262
C1523413,39167322,0.48264
C1523415,39166257,0.48265
C1523638,39090176,0.48359
C1523640,39089112,0.4836
C1523642,39088048,0.48362
C1523644,39086984,0.48363
C1523907,39010899,0.48457
C1523909,39009835,0.48459
C1523911,39008770,0.4846
C1523913,39007706,0.48461
C1524136,38931618,0.48556
C1524138,38930554,0.48557
C1524140,38929489,0.48559
C1524142,38928425,0.4856
C1524405,38852333,0.48655
C1524407,38851268,0.48656
C1524409,38850204,0.48658
C1524411,38849140,0.48659
C1524634,38773043,0.48755
C1524636,38771978,0.48756
C1524638,38770914,0.48757
C1524640,38769850,0.48759
C1524903,38693748,0.48855
C1524905,38692683,0.48856
C1524907,38691619,0.48857
C1524909,38690554,0.48859
C1525132,38614447,0.48955
C1525134,38613383,0.48956
C1525136,38612319,0.48958
C1525138,38611254,0.48959
C1525401,38535142,0.49056
C1525403,38534077,0.49057
C1525405,38533013,0.49058
C1525407,38531948,0.4906
C1525630,38455831,0.49157
C1525632,38454767,0.49158
C1525634,38453702,0.49159
C1525636,38452637,0.49161
C1525859,38376516,0.49258
C1525901,38375451,0.4926
C1525903,38374386,0.49261
C1525905,38373322,0.49262
C1526128,38297195,0.4936
C1526130,38296131,0.49362
C1526132,38295066,0.49363
C1526134,38294001,0.49365
C1526357,38217871,0.49463
C1526359,38216806,0.49464
C1526401,38215742,0.49466
C1526403,38214677,0.49467
C1526414,38858421,0.01829
C1526626,38138543,0.49566
C1526628,38137478,0.49567
C1526630,38136414,0.49568
C1526632,38135349,0.4957
C1526855,38059212,0.49669
C1526857,38058147,0.4967
C1526859,38057083,0.49672
C1526901,38056018,0.49673
C1527122,37980944,0.49771
C1527124,37979879,0.49773
C1527126,37978814,0.49774
C1527128,37977749,0.49776
