fileid,volume,phase,craft,target,instrument,filter,note
C2029155,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029157,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029159,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2029201,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029202,VGISS_5208,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2029203,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029204,VGISS_5208,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2029205,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2029207,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029209,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029211,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2029213,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029215,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029217,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2029219,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029221,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029223,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2029225,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2029227,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2029229,VGISS_5208,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030126,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030129,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030132,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030135,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030138,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030141,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030144,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030147,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030150,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030153,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030156,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030159,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030202,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030204,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2030206,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030208,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2030210,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030213,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030216,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030219,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030222,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030225,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030228,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030231,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030234,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030237,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030240,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030243,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,UV,
C2030246,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030614,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030617,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030620,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030623,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030626,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030629,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030632,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030635,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030638,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030641,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030644,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030646,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2030648,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030651,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030654,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030656,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2030658,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030701,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030704,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030706,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2030708,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030711,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030714,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030716,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2030718,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030721,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030724,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030726,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2030728,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030731,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2030734,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2030736,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2030738,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2030752,VGISS_5209,Jupiter,Voyager2,Callisto,Narrow,CLEAR,OPTICAL NAVIGATION
C2031259,VGISS_5209,Jupiter,Voyager2,Ganymede,Narrow,CLEAR,OPTICAL NAVIGATION
C2031344,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031347,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031350,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031353,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031356,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031359,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031402,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031405,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031408,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031411,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031414,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031416,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031418,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031421,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031424,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031426,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2031428,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031431,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031434,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031436,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2031438,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031441,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031444,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031446,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2031448,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031451,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031454,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031456,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031458,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031501,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031504,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031506,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031508,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031628,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031630,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031632,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031634,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031636,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031638,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031640,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031642,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031644,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031646,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031648,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031649,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031650,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031652,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031654,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031655,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2031656,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031658,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031700,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031701,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2031702,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031704,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031706,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031707,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2031708,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031710,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031712,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031713,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031714,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031716,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031718,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031719,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031720,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031857,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031859,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031901,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031903,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031905,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031907,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031909,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031911,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031913,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031915,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031917,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031918,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031919,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031921,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031923,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031924,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2031925,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031927,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031929,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031930,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2031931,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031933,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031935,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031936,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2031937,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031939,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031941,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031942,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031943,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2031945,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2031947,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2031948,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2031949,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032125,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032127,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032129,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032131,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032133,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032135,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032137,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032139,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032141,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032143,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032145,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032146,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032147,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032149,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032151,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032152,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2032153,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032155,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032157,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032158,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2032159,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032201,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032203,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032204,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2032205,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032207,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032209,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032210,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032211,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032213,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032215,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032216,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032217,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032354,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032356,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032358,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032400,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032402,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032404,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032406,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032408,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032410,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032412,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032414,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032415,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032416,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032418,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032420,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032421,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2032422,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032424,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032426,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032427,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2032428,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032430,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032432,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032433,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2032434,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032436,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032438,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032439,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032440,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032442,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032444,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032445,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032446,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032452,VGISS_5209,Jupiter,Voyager2,Europa,Narrow,CLEAR,
C2032500,VGISS_5209,Jupiter,Voyager2,Ganymede,Narrow,CLEAR,OPTICAL NAVIGATION
C2032551,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,VIOLET,
C2032553,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,BLUE,
C2032555,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,ORANGE,
C2032557,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,UV,
C2032559,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,CLEAR,
C2032601,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,VIOLET,
C2032603,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,BLUE,
C2032605,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,ORANGE,
C2032607,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,UV,
C2032609,VGISS_5209,Jupiter,Voyager2,Sky,Narrow,CLEAR,
C2032623,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032625,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032627,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032629,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032631,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032633,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032635,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032637,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032639,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032641,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032643,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032644,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032645,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032647,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032649,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032650,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2032651,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032653,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032655,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032656,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2032657,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032659,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032701,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032702,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2032703,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032705,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032707,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032708,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032709,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032711,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032713,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032714,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032715,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032853,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032855,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032857,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032859,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032901,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032903,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032905,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032907,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032909,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032911,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032913,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032914,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032915,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032917,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032919,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032920,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,ORANGE,
C2032921,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032923,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032925,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032926,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,CH4_JS,
C2032927,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032929,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032931,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032932,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,VIOLET,
C2032933,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032935,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032937,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032938,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032939,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2032941,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2032943,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
C2032944,VGISS_5209,Jupiter,Voyager2,Jupiter,Wide,GREEN,
C2032945,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,ORANGE,
C2033103,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,VIOLET,
C2033106,VGISS_5209,Jupiter,Voyager2,Jupiter,Narrow,GREEN,
