compositeId,imageId,volume,filter

# Uranus
C1096443,C1096443,8205,Clear
C1096459,C1096459,8205,Clear
C1096506,C1096506,8205,Clear
C1096513,C1096513,8205,Clear
C1096520,C1096520,8205,Clear
C1096529,C1096529,8205,Clear
C1096545,C1096545,8205,Clear
C1096555,C1096555,8205,Clear
C1096600,C1096600,8205,Orange
C1096605,C1096605,8205,Green
C1096605,C1096612,8205,Orange
C1096617,C1096617,8205,Ch4_U
C1096622,C1096622,8205,Uv
C1096629,C1096629,8205,Ch4_Js
C1096634,C1096634,8205,Violet
C1096642,C1096642,8205,Ch4_Js
C1096647,C1096647,8205,Uv
C1096647,C1096653,8205,Blue
C1096647,C1096659,8205,Orange
C1096711,C1096711,8205,Clear
C1096717,C1096717,8205,Clear
C1096724,C1096724,8205,Clear
C1096724,C1096730,8205,Violet
C1096724,C1096736,8205,Blue
C1096724,C1096742,8205,Orange
C1096748,C1096748,8205,Clear
C1096748,C1096754,8205,Green
C1096800,C1096800,8205,Green
C1096806,C1096806,8205,Uv
C1096812,C1096812,8205,Clear
C1096812,C1096818,8205,Violet
C1096812,C1096824,8205,Blue
C1096812,C1096830,8205,Orange
C1096836,C1096836,8205,Clear
C1096836,C1096842,8205,Green
C1096848,C1096848,8205,Green
C1096854,C1096854,8205,Orange
C1096859,C1096859,8205,Uv
C1096906,C1096906,8205,Ch4_Js
C1096911,C1096911,8205,Uv
C1096916,C1096916,8205,Ch4_U
C1096923,C1096923,8205,Ch4_U
C1096932,C1096932,8205,Ch4_Js
C1096938,C1096938,8205,Clear
C1096938,C1096944,8205,Violet
C1096938,C1096950,8205,Blue
C1096938,C1096956,8205,Orange
C1097002,C1097002,8205,Clear
C1097015,C1097015,8205,Clear
C1097031,C1097031,8205,Clear
C1097038,C1097038,8205,Clear
C1097045,C1097045,8205,Clear
C1097052,C1097052,8205,Clear
C1097101,C1097101,8205,Clear
C1097117,C1097117,8205,Clear
C1097127,C1097127,8205,Clear
C1097132,C1097132,8205,Orange
C1097137,C1097137,8205,Green
C1097137,C1097144,8205,Orange
C1097149,C1097149,8205,Ch4_U
C1097154,C1097154,8205,Uv
C1097201,C1097201,8205,Ch4_Js
C1097206,C1097206,8205,Violet
C1097214,C1097214,8205,Ch4_Js
C1097219,C1097219,8205,Uv
C1097219,C1097225,8205,Blue
C1097219,C1097231,8205,Orange
C1097245,C1097245,8205,Clear
C1097301,C1097301,8205,Clear
C1097308,C1097308,8205,Clear
C1097315,C1097315,8205,Clear
C1097322,C1097322,8205,Clear
C1097331,C1097331,8205,Clear
C1097347,C1097347,8205,Clear
C1097358,C1097358,8205,Clear
C1097404,C1097404,8205,Clear
C1097411,C1097411,8205,Clear
C1097416,C1097416,8205,Orange
C1097421,C1097421,8205,Green
C1097421,C1097428,8205,Orange
C1097433,C1097433,8205,Ch4_U
C1097438,C1097438,8205,Uv
C1097445,C1097445,8205,Ch4_Js
C1097450,C1097450,8205,Violet
C1097458,C1097458,8205,Ch4_Js
C1097503,C1097503,8205,Uv
C1097503,C1097509,8205,Blue
C1097503,C1097515,8205,Orange
C1097551,C1097551,8205,Uv
C1097557,C1097557,8205,Uv
C1097602,C1097602,8205,Ch4_Js
C1097632,C1097632,8205,Clear
C1097642,C1097642,8205,Clear
C1097647,C1097647,8205,Orange
C1097652,C1097652,8205,Green
C1097652,C1097659,8205,Orange
C1097704,C1097704,8205,Ch4_U
C1097709,C1097709,8205,Uv
C1097716,C1097716,8205,Ch4_Js
C1097721,C1097721,8205,Violet
C1097729,C1097729,8205,Ch4_Js
C1097734,C1097734,8205,Uv
C1097734,C1097740,8205,Blue
C1097734,C1097746,8205,Orange
C1097800,C1097800,8205,Clear
C1097816,C1097816,8205,Clear
C1097823,C1097823,8205,Clear
C1097830,C1097830,8205,Clear
C1097837,C1097837,8205,Clear
C1097846,C1097846,8205,Clear
C1097902,C1097902,8205,Clear
C1098152,C1098152,8205,Clear
C1098152,C1098156,8205,Green
C1098152,C1098159,8205,Orange
C1098152,C1098204,8205,Uv
C1098152,C1098211,8205,Violet
C1098152,C1098216,8205,Blue
C1098153,C1098153,8205,Orange
C1098153,C1098157,8205,Ch4_U
C1098153,C1098202,8205,Ch4_Js
C1098210,C1098210,8205,Ch4_Js
C1098215,C1098215,8205,Ch4_Js
C1098219,C1098219,8205,Orange
C1098219,C1098222,8205,Uv
C1098507,C1098507,8205,Clear
C1098517,C1098517,8205,Orange
C1098529,C1098529,8205,Orange
C1098539,C1098539,8205,Ch4_Js
C1098551,C1098551,8205,Uv
C1098601,C1098601,8205,Ch4_U
C1098618,C1098618,8205,Clear
C1098946,C1098946,8205,Clear
C1098956,C1098956,8205,Orange
C1099008,C1099008,8205,Orange
C1099018,C1099018,8205,Ch4_Js
C1099030,C1099030,8205,Uv
C1099040,C1099040,8205,Ch4_U
C1099111,C1099111,8205,Clear
C1099113,C1099113,8205,Clear
C1099115,C1099115,8205,Clear
C1099117,C1099117,8205,Clear
C1099119,C1099119,8205,Clear
C1099121,C1099121,8205,Clear
C1099123,C1099123,8205,Clear
C1099125,C1099125,8205,Clear
C1099127,C1099127,8205,Clear
C1099129,C1099129,8205,Clear
C1099131,C1099131,8205,Clear
C1099146,C1099146,8205,Sodium
C1099316,C1099316,8205,Clear
C1099332,C1099332,8205,Clear
C1099339,C1099339,8205,Clear
C1099346,C1099346,8205,Clear
C1099353,C1099353,8205,Clear
C1099402,C1099402,8205,Clear
C1099418,C1099418,8205,Clear
C1099428,C1099428,8205,Clear
C1099434,C1099434,8205,Clear
C1099440,C1099440,8205,Clear
C1099446,C1099446,8205,Clear
C1099452,C1099452,8205,Clear
C1099458,C1099458,8205,Clear
C1099504,C1099504,8205,Clear
C1099510,C1099510,8205,Clear
C1099516,C1099516,8205,Clear
C1099522,C1099522,8205,Clear
C1099528,C1099528,8205,Clear
C1099534,C1099534,8205,Clear
C1099540,C1099540,8205,Clear
C1099546,C1099546,8205,Clear
C1099552,C1099552,8205,Clear
C1099558,C1099558,8205,Clear
C1099604,C1099604,8205,Clear
C1099610,C1099610,8205,Clear
C1099616,C1099616,8205,Clear
C1099622,C1099622,8205,Clear
C1099628,C1099628,8205,Clear
C1099634,C1099634,8205,Clear
C1099640,C1099640,8205,Clear
C1099646,C1099646,8205,Clear
C1099652,C1099652,8205,Clear
C1099659,C1099659,8205,Clear
C1099704,C1099704,8205,Sodium
C1099709,C1099709,8205,Clear
C1099714,C1099714,8205,Sodium
C1099728,C1099728,8205,Clear
C1099728,C1099734,8205,Violet
C1099728,C1099740,8205,Blue
C1099728,C1099746,8205,Orange
C1099752,C1099752,8205,Clear
C1099752,C1099758,8205,Green
C1099804,C1099804,8205,Green
C1099810,C1099810,8205,Uv
C1099816,C1099816,8205,Clear
C1099816,C1099822,8205,Violet
C1099816,C1099828,8205,Blue
C1099816,C1099834,8205,Orange
C1099840,C1099840,8205,Clear
C1099840,C1099846,8205,Green
C1099852,C1099852,8205,Green
C1099858,C1099858,8205,Orange
C1099903,C1099903,8205,Uv
C1099910,C1099910,8205,Ch4_Js
C1099915,C1099915,8205,Uv
C1099920,C1099920,8205,Ch4_U
C1099927,C1099927,8205,Ch4_U
C1099936,C1099936,8205,Ch4_Js
C1099941,C1099941,8205,Clear
C1099941,C1099947,8205,Violet
C1099941,C1099953,8205,Blue
C1099941,C1099959,8205,Orange
C1100005,C1100005,8206,Clear
C1100005,C1100011,8206,Green
C1100017,C1100017,8206,Green
C1100023,C1100023,8206,Uv
C1100029,C1100029,8206,Clear
C1100029,C1100035,8206,Violet
C1100029,C1100041,8206,Blue
C1100029,C1100047,8206,Orange
C1100053,C1100053,8206,Clear
C1100053,C1100059,8206,Green
C1100105,C1100105,8206,Green
C1100111,C1100111,8206,Orange
C1100116,C1100116,8206,Uv
C1100123,C1100123,8206,Ch4_Js
C1100128,C1100128,8206,Uv
C1100133,C1100133,8206,Ch4_U
C1100140,C1100140,8206,Ch4_U
C1100149,C1100149,8206,Ch4_Js
C1100159,C1100159,8206,Clear
C1100208,C1100208,8206,Clear
C1100208,C1100214,8206,Violet
C1100208,C1100220,8206,Blue
C1100208,C1100226,8206,Orange
C1100232,C1100232,8206,Clear
C1100232,C1100238,8206,Green
C1100244,C1100244,8206,Green
C1100250,C1100250,8206,Uv
C1100256,C1100256,8206,Clear
C1100256,C1100302,8206,Violet
C1100256,C1100308,8206,Blue
C1100256,C1100314,8206,Orange
C1100320,C1100320,8206,Clear
C1100320,C1100326,8206,Green
C1100332,C1100332,8206,Green
C1100338,C1100338,8206,Orange
C1100343,C1100343,8206,Uv
C1100350,C1100350,8206,Ch4_Js
C1100355,C1100355,8206,Uv
C1100400,C1100400,8206,Ch4_U
C1100407,C1100407,8206,Ch4_U
C1100416,C1100416,8206,Ch4_Js
C1100421,C1100421,8206,Clear
C1100421,C1100427,8206,Violet
C1100421,C1100433,8206,Blue
C1100421,C1100439,8206,Orange
C1100445,C1100445,8206,Clear
C1100445,C1100451,8206,Green
C1100457,C1100457,8206,Green
C1100503,C1100503,8206,Uv
C1100509,C1100509,8206,Clear
C1100509,C1100515,8206,Violet
C1100509,C1100521,8206,Blue
C1100509,C1100527,8206,Orange
C1100533,C1100533,8206,Clear
C1100533,C1100539,8206,Green
C1100545,C1100545,8206,Green
C1100551,C1100551,8206,Orange
C1100556,C1100556,8206,Uv
C1100603,C1100603,8206,Ch4_Js
C1100608,C1100608,8206,Uv
C1100613,C1100613,8206,Ch4_U
C1100620,C1100620,8206,Ch4_U
C1100629,C1100629,8206,Ch4_Js
C1100635,C1100635,8206,Clear
C1100635,C1100641,8206,Violet
C1100635,C1100647,8206,Blue
C1100635,C1100653,8206,Orange
C1100659,C1100659,8206,Clear
C1100659,C1100705,8206,Green
C1100711,C1100711,8206,Green
C1100718,C1100718,8206,Ch4_U
C1100728,C1100728,8206,Clear
C1100734,C1100734,8206,Clear
C1100752,C1100752,8206,Sodium
C1100802,C1100802,8206,Sodium
C1100811,C1100811,8206,Sodium
C1100827,C1100827,8206,Uv
C1100834,C1100834,8206,Sodium
C1100841,C1100841,8206,Sodium
C1100848,C1100848,8206,Uv
C1100855,C1100855,8206,Uv
C1100906,C1100906,8206,Clear
C1100912,C1100912,8206,Clear
C1101446,C1101446,8206,Clear
C1101507,C1101507,8206,Clear
C1101528,C1101528,8206,Clear
C1101540,C1101540,8206,Clear
C1101552,C1101552,8206,Clear
C1101604,C1101604,8206,Clear
C1101618,C1101618,8206,Clear
C1101639,C1101639,8206,Clear
C1101700,C1101700,8206,Clear
C1101714,C1101714,8206,Clear
C1101725,C1101725,8206,Clear
C1101736,C1101736,8206,Clear
C1101812,C1101812,8206,Clear
C1101823,C1101823,8206,Violet
C1101834,C1101834,8206,Clear
C1101845,C1101845,8206,Green
C1101856,C1101856,8206,Clear
C1101907,C1101907,8206,Clear
C1101918,C1101918,8206,Clear
C1101929,C1101929,8206,Clear
C1101940,C1101940,8206,Clear
C1101951,C1101951,8206,Clear
C1102002,C1102002,8206,Clear
C1102013,C1102013,8206,Clear
C1102024,C1102024,8206,Clear
C1102035,C1102035,8206,Clear
C1102046,C1102046,8206,Clear
C1102057,C1102057,8206,Clear
C1102108,C1102108,8206,Clear
C1102119,C1102119,8206,Violet
C1102130,C1102130,8206,Clear
C1102141,C1102141,8206,Green
C1102152,C1102152,8206,Green
C1102202,C1102202,8206,Sodium
C1102212,C1102212,8206,Green
C1102222,C1102222,8206,Sodium
C1102245,C1102245,8206,Clear
C1102250,C1102250,8206,Orange
C1102255,C1102255,8206,Green
C1102255,C1102302,8206,Orange
C1102307,C1102307,8206,Ch4_U
C1102312,C1102312,8206,Uv
C1102319,C1102319,8206,Ch4_Js
C1102324,C1102324,8206,Violet
C1102332,C1102332,8206,Ch4_Js
C1102337,C1102337,8206,Uv
C1102337,C1102343,8206,Blue
C1102337,C1102349,8206,Orange
C1102404,C1102404,8206,Clear
C1102420,C1102420,8206,Clear
C1102427,C1102427,8206,Clear
C1102434,C1102434,8206,Clear
C1102441,C1102441,8206,Clear
C1102450,C1102450,8206,Clear
C1102506,C1102506,8206,Clear
C1102517,C1102517,8206,Clear
C1102523,C1102523,8206,Clear
C1102538,C1102538,8206,Clear
C1102543,C1102543,8206,Orange
C1102548,C1102548,8206,Green
C1102548,C1102555,8206,Orange
C1102600,C1102600,8206,Ch4_U
C1102605,C1102605,8206,Uv
C1102612,C1102612,8206,Ch4_Js
C1102617,C1102617,8206,Violet
C1102625,C1102625,8206,Ch4_Js
C1102630,C1102630,8206,Uv
C1102630,C1102636,8206,Blue
C1102630,C1102642,8206,Orange
C1102659,C1102659,8206,Clear
C1102706,C1102706,8206,Clear
C1102713,C1102713,8206,Clear
C1102720,C1102720,8206,Clear
C1102727,C1102727,8206,Clear
C1102734,C1102734,8206,Clear
C1102741,C1102741,8206,Clear
C1102748,C1102748,8206,Clear
C1102755,C1102755,8206,Clear
C1102802,C1102802,8206,Clear
C1102809,C1102809,8206,Clear
C1102816,C1102816,8206,Clear
C1102823,C1102823,8206,Clear
C1102830,C1102830,8206,Clear
C1102837,C1102837,8206,Clear
C1102844,C1102844,8206,Clear
C1102851,C1102851,8206,Clear
C1102858,C1102858,8206,Clear
C1102904,C1102904,8206,Clear
C1102914,C1102914,8206,Clear
C1102919,C1102919,8206,Orange
C1102924,C1102924,8206,Green
C1102924,C1102931,8206,Orange
C1102936,C1102936,8206,Ch4_U
C1102941,C1102941,8206,Uv
C1102948,C1102948,8206,Ch4_Js
C1102953,C1102953,8206,Violet
C1103001,C1103001,8206,Ch4_Js
C1103006,C1103006,8206,Uv
C1103006,C1103012,8206,Blue
C1103006,C1103018,8206,Orange
C1103041,C1103041,8206,Clear
C1103048,C1103048,8206,Clear
C1103055,C1103055,8206,Clear
C1103102,C1103102,8206,Clear
C1103109,C1103109,8206,Clear
C1103116,C1103116,8206,Clear
C1103123,C1103123,8206,Clear
C1103130,C1103130,8206,Clear
C1103137,C1103137,8206,Clear
C1103144,C1103144,8206,Clear
C1103151,C1103151,8206,Clear
C1103158,C1103158,8206,Clear
C1103205,C1103205,8206,Clear
C1103212,C1103212,8206,Clear
C1103219,C1103219,8206,Clear
C1103226,C1103226,8206,Clear
C1103233,C1103233,8206,Clear
C1103240,C1103240,8206,Clear
C1103246,C1103246,8206,Clear
C1103256,C1103256,8206,Clear
C1103303,C1103303,8206,Clear
C1103310,C1103310,8206,Clear
C1103317,C1103317,8206,Clear
C1103324,C1103324,8206,Clear
C1103331,C1103331,8206,Clear
C1103338,C1103338,8206,Clear
C1103345,C1103345,8206,Clear
C1103352,C1103352,8206,Clear
C1103359,C1103359,8206,Clear
C1103406,C1103406,8206,Clear
C1103413,C1103413,8206,Clear
C1103420,C1103420,8206,Clear
C1103427,C1103427,8206,Clear
C1103434,C1103434,8206,Clear
C1103441,C1103441,8206,Clear
C1103448,C1103448,8206,Clear
C1103455,C1103455,8206,Clear
C1103502,C1103502,8206,Clear
C1103508,C1103508,8206,Clear
C1103518,C1103518,8206,Clear
C1103523,C1103523,8206,Orange
C1103528,C1103528,8206,Green
C1103528,C1103535,8206,Orange
C1103540,C1103540,8206,Ch4_U
C1103545,C1103545,8206,Uv
C1103552,C1103552,8206,Ch4_Js
C1103557,C1103557,8206,Violet
C1103603,C1103603,8206,Ch4_Js
C1103610,C1103610,8206,Uv
C1103610,C1103616,8206,Blue
C1103610,C1103622,8206,Orange
C1103904,C1103904,8206,Clear
C1103910,C1103910,8206,Clear
C1105220,C1105220,8206,Blue
C1105225,C1105225,8206,Orange
C1105230,C1105230,8206,Green
C1105230,C1105237,8206,Orange
C1105242,C1105242,8206,Ch4_U
C1105247,C1105247,8206,Uv
C1105254,C1105254,8206,Ch4_Js
C1105259,C1105259,8206,Violet
C1105305,C1105305,8206,Ch4_Js
C1105314,C1105314,8206,Uv
C1105314,C1105320,8206,Orange
C1105314,C1105326,8206,Clear
C1105331,C1105331,8206,Clear
C1105355,C1105355,8206,Clear
C1105401,C1105401,8206,Clear
C1105410,C1105410,8206,Clear
C1105415,C1105415,8206,Orange
C1105422,C1105422,8206,Orange
C1105427,C1105427,8206,Ch4_U
C1105433,C1105433,8206,Uv
C1105441,C1105441,8206,Ch4_Js
C1105450,C1105450,8206,Ch4_Js
C1105458,C1105458,8206,Green
C1105458,C1105504,8206,Violet
C1105458,C1105511,8206,Orange
C1105458,C1105518,8206,Uv
C1105525,C1105525,8206,Clear
C1105531,C1105531,8206,Clear
C1105553,C1105553,8206,Clear
C1105559,C1105559,8206,Clear
C1105607,C1105607,8206,Clear
C1105612,C1105612,8206,Orange
C1105619,C1105619,8206,Orange
C1105624,C1105624,8206,Ch4_U
C1105630,C1105630,8206,Uv
C1105638,C1105638,8206,Ch4_Js
C1105647,C1105647,8206,Ch4_Js
C1105655,C1105655,8206,Green
C1105655,C1105701,8206,Violet
C1105655,C1105708,8206,Orange
C1105655,C1105715,8206,Uv
C1105721,C1105721,8206,Clear
C1105727,C1105727,8206,Clear
C1105734,C1105734,8206,Clear
C1105740,C1105740,8206,Clear
C1105740,C1105746,8206,Violet
C1105740,C1105752,8206,Green
C1105740,C1105759,8206,Uv
C1105806,C1105806,8206,Uv
C1105832,C1105832,8206,Clear
C1105837,C1105837,8206,Orange
C1105844,C1105844,8206,Orange
C1105849,C1105849,8206,Ch4_U
C1105855,C1105855,8206,Uv
C1105903,C1105903,8206,Ch4_Js
C1105912,C1105912,8206,Ch4_Js
C1105920,C1105920,8206,Green
C1105920,C1105926,8206,Violet
C1105920,C1105933,8206,Orange
C1105920,C1105940,8206,Uv
C1105948,C1105948,8206,Clear
C1105955,C1105955,8206,Clear
C1106002,C1106002,8206,Clear
C1106009,C1106009,8206,Clear
C1106016,C1106016,8206,Clear
C1106023,C1106023,8206,Clear
C1106030,C1106030,8206,Clear
C1106037,C1106037,8206,Clear
C1106044,C1106044,8206,Clear
C1106051,C1106051,8206,Clear
C1106058,C1106058,8206,Clear
C1106105,C1106105,8206,Clear
C1106112,C1106112,8206,Clear
C1106119,C1106119,8206,Clear
C1106126,C1106126,8206,Clear
C1106133,C1106133,8206,Clear
C1106140,C1106140,8206,Clear
C1106147,C1106147,8206,Clear
C1106154,C1106154,8206,Clear
C1106210,C1106210,8206,Clear
C1106217,C1106217,8206,Clear
C1106224,C1106224,8206,Clear
C1106231,C1106231,8206,Clear
C1106238,C1106238,8206,Clear
C1106245,C1106245,8206,Clear
C1106252,C1106252,8206,Clear
C1106259,C1106259,8206,Clear
C1106306,C1106306,8206,Clear
C1106313,C1106313,8206,Clear
C1106320,C1106320,8206,Clear
C1106327,C1106327,8206,Clear
C1106334,C1106334,8206,Clear
C1106341,C1106341,8206,Clear
C1106348,C1106348,8206,Clear
C1106355,C1106355,8206,Clear
C1106402,C1106402,8206,Clear
C1106409,C1106409,8206,Clear
C1106416,C1106416,8206,Clear
C1106430,C1106430,8206,Clear
C1106435,C1106435,8206,Orange
C1106442,C1106442,8206,Orange
C1106447,C1106447,8206,Ch4_U
C1106453,C1106453,8206,Uv
C1106501,C1106501,8206,Ch4_Js
C1106510,C1106510,8206,Ch4_Js
C1106518,C1106518,8206,Green
C1106518,C1106524,8206,Violet
C1106518,C1106531,8206,Orange
C1106518,C1106538,8206,Uv
C1106547,C1106547,8206,Clear
C1106554,C1106554,8206,Clear
C1106601,C1106601,8206,Clear
C1106608,C1106608,8206,Clear
C1106615,C1106615,8206,Clear
C1106622,C1106622,8206,Clear
C1106629,C1106629,8206,Clear
C1106636,C1106636,8206,Clear
C1106643,C1106643,8206,Clear
C1106650,C1106650,8206,Clear
C1106657,C1106657,8206,Clear
C1106704,C1106704,8206,Clear
C1106711,C1106711,8206,Clear
C1106718,C1106718,8206,Clear
C1106725,C1106725,8206,Clear
C1106732,C1106732,8206,Clear
C1106739,C1106739,8206,Clear
C1106746,C1106746,8206,Clear
C1106753,C1106753,8206,Clear
C1106808,C1106808,8206,Clear
C1106814,C1106814,8206,Clear
C1106823,C1106823,8206,Clear
C1106829,C1106829,8206,Clear
C1107008,C1107008,8206,Ch4_Js
C1107008,C1107014,8206,Orange
C1107011,C1107011,8206,Uv
C1107011,C1107013,8206,Clear
C1107011,C1107017,8206,Green
C1107011,C1107021,8206,Orange
C1107018,C1107018,8206,Ch4_Js
C1107018,C1107022,8206,Ch4_U
C1107028,C1107028,8206,Ch4_Js
C1107031,C1107031,8206,Violet
C1107031,C1107034,8206,Blue
C1107031,C1107037,8206,Orange
C1107031,C1107040,8206,Uv
C1107334,C1107334,8206,Clear
C1107344,C1107344,8206,Orange
C1107356,C1107356,8206,Orange
C1107406,C1107406,8206,Ch4_Js
C1107418,C1107418,8206,Uv
C1107428,C1107428,8206,Ch4_U
C1107721,C1107721,8206,Clear
C1107732,C1107732,8206,Clear
C1107907,C1107907,8206,Clear
C1107917,C1107917,8206,Orange
C1107929,C1107929,8206,Orange
C1107939,C1107939,8206,Ch4_Js
C1107951,C1107951,8206,Uv
C1108001,C1108001,8206,Ch4_U
C1108037,C1108037,8206,Clear
C1108048,C1108048,8206,Clear
C1108059,C1108059,8206,Clear
C1108110,C1108110,8206,Clear
C1108121,C1108121,8206,Clear
C1108132,C1108132,8206,Clear
C1108143,C1108143,8206,Clear
C1108154,C1108154,8206,Clear
C1108205,C1108205,8206,Clear
C1108216,C1108216,8206,Clear
C1108227,C1108227,8206,Clear
C1108238,C1108238,8206,Clear
C1108249,C1108249,8206,Clear
C1108300,C1108300,8206,Clear
C1108311,C1108311,8206,Clear
C1108322,C1108322,8206,Clear
C1108333,C1108333,8206,Clear
C1108344,C1108344,8206,Clear
C1108355,C1108355,8206,Clear
C1108406,C1108406,8206,Clear
C1108416,C1108416,8206,Ch4_U
C1108443,C1108443,8206,Clear
C1108448,C1108448,8206,Orange
C1108455,C1108455,8206,Orange
C1108500,C1108500,8206,Ch4_U
C1108506,C1108506,8206,Uv
C1108514,C1108514,8206,Ch4_Js
C1108523,C1108523,8206,Ch4_Js
C1108531,C1108531,8206,Green
C1108531,C1108537,8206,Violet
C1108531,C1108544,8206,Orange
C1108531,C1108551,8206,Uv
C1108558,C1108558,8206,Clear
C1108604,C1108604,8206,Clear
C1108610,C1108610,8206,Clear
C1108616,C1108616,8206,Clear
C1108622,C1108622,8206,Clear
C1108628,C1108628,8206,Clear
C1108634,C1108634,8206,Clear
C1108640,C1108640,8206,Clear
C1108646,C1108646,8206,Clear
C1108652,C1108652,8206,Clear
C1108658,C1108658,8206,Clear
C1108704,C1108704,8206,Clear
C1108710,C1108710,8206,Clear
C1108716,C1108716,8206,Clear
C1108722,C1108722,8206,Clear
C1108728,C1108728,8206,Clear
C1108734,C1108734,8206,Clear
C1108740,C1108740,8206,Clear
C1108746,C1108746,8206,Clear
C1108752,C1108752,8206,Clear
C1108758,C1108758,8206,Clear
C1108804,C1108804,8206,Clear
C1108810,C1108810,8206,Clear
C1108816,C1108816,8206,Clear
C1108822,C1108822,8206,Clear
C1108828,C1108828,8206,Clear
C1108834,C1108834,8206,Clear
C1108840,C1108840,8206,Clear
C1108846,C1108846,8206,Clear
C1108852,C1108852,8206,Clear
C1108858,C1108858,8206,Clear
C1108904,C1108904,8206,Clear
C1108910,C1108910,8206,Clear
C1108916,C1108916,8206,Clear
C1108922,C1108922,8206,Clear
C1108928,C1108928,8206,Clear
C1108934,C1108934,8206,Clear
C1108940,C1108940,8206,Clear
C1108946,C1108946,8206,Clear
C1108952,C1108952,8206,Clear
C1108958,C1108958,8206,Clear
C1109009,C1109009,8206,Clear
C1109020,C1109020,8206,Clear
C1109031,C1109031,8206,Clear
C1109042,C1109042,8206,Clear
C1109052,C1109052,8206,Clear
C1109057,C1109057,8206,Orange
C1109104,C1109104,8206,Orange
C1109109,C1109109,8206,Ch4_U
C1109115,C1109115,8206,Uv
C1109123,C1109123,8206,Ch4_Js
C1109132,C1109132,8206,Ch4_Js
C1109140,C1109140,8206,Green
C1109140,C1109146,8206,Violet
C1109140,C1109153,8206,Orange
C1109140,C1109200,8206,Uv
C1109207,C1109207,8206,Clear
C1109213,C1109213,8206,Clear
C1109213,C1109219,8206,Violet
C1109213,C1109225,8206,Green
C1109213,C1109232,8206,Uv
C1109239,C1109239,8206,Uv
C1109253,C1109253,8206,Clear
C1109258,C1109258,8206,Orange
C1109305,C1109305,8206,Orange
C1109310,C1109310,8206,Ch4_U
C1109316,C1109316,8206,Uv
C1109324,C1109324,8206,Ch4_Js
C1109333,C1109333,8206,Ch4_Js
C1109341,C1109341,8206,Green
C1109341,C1109347,8206,Violet
C1109341,C1109354,8206,Orange
C1109341,C1109401,8206,Uv
C1109409,C1109409,8206,Clear
C1109415,C1109415,8206,Clear
C1109424,C1109424,8206,Clear
C1109429,C1109429,8206,Orange
C1109436,C1109436,8206,Orange
C1109441,C1109441,8206,Ch4_U
C1109447,C1109447,8206,Uv
C1109455,C1109455,8206,Ch4_Js
C1109504,C1109504,8206,Ch4_Js
C1109512,C1109512,8206,Green
C1109512,C1109518,8206,Violet
C1109512,C1109525,8206,Orange
C1109512,C1109532,8206,Uv
C1109540,C1109540,8206,Clear
C1109545,C1109545,8206,Orange
C1109552,C1109552,8206,Orange
C1109557,C1109557,8206,Ch4_U
C1109603,C1109603,8206,Uv
C1109611,C1109611,8206,Ch4_Js
C1109620,C1109620,8206,Ch4_Js
C1109628,C1109628,8206,Green
C1109628,C1109634,8206,Violet
C1109628,C1109641,8206,Orange
C1109628,C1109648,8206,Uv
C1110636,C1110636,8206,Ch4_Js
C1110636,C1110642,8206,Orange
C1110639,C1110639,8206,Uv
C1110639,C1110641,8206,Clear
C1110639,C1110645,8206,Green
C1110639,C1110649,8206,Orange
C1110646,C1110646,8206,Ch4_Js
C1110646,C1110650,8206,Ch4_U
C1110656,C1110656,8206,Ch4_Js
C1110659,C1110659,8206,Violet
C1110659,C1110702,8206,Blue
C1110659,C1110705,8206,Orange
C1110659,C1110708,8206,Uv
C1110731,C1110731,8206,Clear
C1110746,C1110746,8206,Clear
C1110748,C1110748,8206,Clear
C1110750,C1110750,8206,Clear
C1110752,C1110752,8206,Clear
C1110754,C1110754,8206,Clear
C1110756,C1110756,8206,Clear
